loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
5800, 36 months,14.49,199.62,C,C4,Construction Inspector,10+ years,OWN,58500,Verified,Sep-16,Fully Paid,debt_consolidation,Debt consolidation,10.02,Aug-90,5,0,0,0,23,w,INDIVIDUAL,4,0,"8874 Connor Way Suite 786
North Jeremiahville, NV 05113"
8950, 36 months,12.49,299.37,B,B5,owner,< 1 year,RENT,20000,Not Verified,Jun-14,Fully Paid,debt_consolidation,Debt consolidation,19.45,Feb-04,9,1,11167,49.4,13,w,INDIVIDUAL,0,1,"143 Hannah Overpass Suite 108
Mariahport, VT 00813"
6000, 36 months,12.12,199.63,B,B3,City of Brooklyn Center,3 years,MORTGAGE,72000,Not Verified,Jun-12,Fully Paid,debt_consolidation,Debt Consolidation,15.88,Feb-02,14,0,6731,67.3,24,f,INDIVIDUAL,1,0,"01528 Ford Plains Suite 896
Sarahborough, WI 70466"
8000, 36 months,18.54,291.4,E,E1,teacher,5 years,RENT,44950,Source Verified,Jan-15,Fully Paid,debt_consolidation,Debt consolidation,16.64,May-03,20,1,3497,81.3,36,f,INDIVIDUAL,0,1,"Unit 0759 Box 6592
DPO AA 05113"
21475, 36 months,11.48,707.96,B,B5,GM,8 years,MORTGAGE,65000,Not Verified,Dec-15,Fully Paid,other,Other,19.44,Jun-05,15,0,8792,29.5,20,w,INDIVIDUAL,0,0,"4053 Chambers Centers
South Nicholas, UT 30723"
1875, 36 months,16.49,66.38,D,D3,Fellow,< 1 year,RENT,36000,Not Verified,Nov-14,Charged Off,debt_consolidation,Debt consolidation,22.07,Sep-07,9,0,3174,96.2,12,w,INDIVIDUAL,0,0,"93883 Ashley Club Suite 396
Lake Angela, NJ 22690"
10450, 60 months,19.52,274.08,E,E3,,,RENT,25000,Verified,May-15,Charged Off,debt_consolidation,Debt consolidation,13.2,Jan-87,8,0,9554,66.3,17,w,INDIVIDUAL,2,0,"246 Fisher Expressway Apt. 074
Millerbury, PA 30723"
16000, 36 months,10.15,517.41,B,B2,Administrative Assistant,10+ years,RENT,60000,Not Verified,Jun-14,Fully Paid,debt_consolidation,Debt consolidation,15.8,Feb-97,7,0,5663,74.5,32,w,INDIVIDUAL,0,0,"908 Mary Gardens Apt. 639
Bushfort, WV 22690"
23500, 36 months,11.67,776.84,B,B4,Instructional Coach ,9 years,RENT,56000,Source Verified,Oct-14,Fully Paid,debt_consolidation,Debt consolidation,14.57,Apr-01,17,0,28064,39.3,34,f,INDIVIDUAL,0,0,"USCGC Morales
FPO AE 05113"
5000, 36 months,11.99,166.05,B,B3,,,OWN,15600,Verified,Feb-14,Fully Paid,debt_consolidation,Debt consolidation,6.85,Dec-97,7,1,3383,24.5,31,w,INDIVIDUAL,0,1,"132 Jennifer Drive
Jennifermouth, KY 05113"
1800, 36 months,10.99,58.93,B,B4,Retail Banker,10+ years,MORTGAGE,39000,Verified,Apr-15,Fully Paid,vacation,Vacation,6.55,Jun-04,10,0,2676,16.6,21,w,INDIVIDUAL,2,0,"18475 Julie Village Suite 471
Larsenstad, MT 22690"
8400, 36 months,21,316.48,E,E1,Office Manager,10+ years,RENT,25000,Not Verified,Dec-13,Fully Paid,other,Other,23.33,Dec-86,4,0,5306,66.3,8,f,INDIVIDUAL,0,0,"3014 Melissa Land
Thompsonport, GA 00813"
12000, 60 months,15.31,287.44,C,C2,I.C.E. Service Group,1 year,RENT,75000,Verified,Mar-13,Fully Paid,debt_consolidation,consolidation,24.74,Jun-01,9,0,0,0,28,f,INDIVIDUAL,0,0,"986 Morgan Court
Floresview, IL 00813"
12175, 36 months,19.99,452.41,E,E1,,6 years,OWN,36000,Verified,Feb-14,Fully Paid,credit_card,Credit card refinancing,25.33,Dec-95,16,0,13675,36.8,40,f,INDIVIDUAL,0,0,"75685 Jennifer Ranch Apt. 581
Dominguezside, ID 48052"
35000, 36 months,17.77,1261.3,D,D1,,2 years,OWN,140000,Verified,Mar-13,Charged Off,other,Home,15.57,Oct-95,11,0,21889,76,25,f,INDIVIDUAL,6,0,"680 Lee Neck Apt. 573
Juliechester, NM 70466"
16200, 60 months,12.69,366.04,C,C2,Owner,10+ years,MORTGAGE,115000,Not Verified,Jul-15,Fully Paid,medical,Medical expenses,7.02,May-96,6,0,31662,59.3,21,f,INDIVIDUAL,6,0,"86391 Sarah Extensions
Cochranshire, OR 29597"
13000, 36 months,12.69,436.09,C,C2,Senior Legal Analyst,3 years,OWN,103000,Source Verified,Mar-15,Fully Paid,debt_consolidation,Debt consolidation,9.83,Apr-91,19,0,36938,63.1,29,w,INDIVIDUAL,0,0,"2543 Lauren Summit
Charleston, MO 48052"
1500, 36 months,10.99,49.11,B,B3,Supervisor,10+ years,MORTGAGE,100000,Verified,Jul-14,Fully Paid,debt_consolidation,Debt consolidation,16.98,Jun-03,9,0,3037,79.9,33,w,INDIVIDUAL,1,0,"467 Jeff Well
West Gregorybury, NH 70466"
33000, 36 months,9.17,1052.01,B,B1,,,MORTGAGE,150000,Source Verified,Sep-14,Fully Paid,debt_consolidation,Debt consolidation,8.9,Feb-77,11,0,6296,44,27,w,INDIVIDUAL,7,0,"85088 Douglas Rapid Suite 801
South Linda, TN 30723"
7900, 36 months,17.57,283.91,D,D4,Correspondence Information Specialist,9 years,RENT,33400,Source Verified,May-14,Charged Off,debt_consolidation,Debt consolidation,28.85,Oct-00,7,0,9192,97.8,35,w,INDIVIDUAL,0,0,"75539 Garcia Orchard Suite 675
Phillipstown, OH 70466"
20000, 36 months,9.67,642.25,B,B1,Assistant Manager,10+ years,MORTGAGE,90000,Verified,Feb-14,Fully Paid,debt_consolidation,Debt consolidation,21.36,Dec-91,29,5,14634,37.7,48,f,INDIVIDUAL,5,0,"8636 White Mission
Reynoldstown, TN 05113"
10000, 36 months,19.52,369.2,D,D4,N. E. Georgia Medical Center,10+ years,RENT,100000,Not Verified,Jul-13,Fully Paid,wedding,wedding expenses,29.23,Aug-88,13,0,19798,92.9,24,f,INDIVIDUAL,2,0,"976 Moore Center
South Cindyberg, CA 00813"
8000, 36 months,12.59,267.98,C,C2,Director,5 years,MORTGAGE,145000,Source Verified,Dec-15,Fully Paid,debt_consolidation,Debt consolidation,11.03,Jul-98,25,1,13270,38.8,43,w,INDIVIDUAL,2,1,"772 Gina Stream
Hurleyport, VA 48052"
6400, 36 months,12.12,212.94,B,B3,Kohls ,< 1 year,RENT,87000,Source Verified,Aug-12,Fully Paid,debt_consolidation,Debt Recovery,17.68,Oct-04,12,0,9154,72.5,20,f,INDIVIDUAL,0,0,"127 Carol Hill
Port Jillianfurt, TX 70466"
3000, 36 months,12.99,101.07,C,C1,Senior Project Manager,8 years,MORTGAGE,52000,Not Verified,Sep-14,Fully Paid,home_improvement,Home improvement,15.97,Aug-97,8,0,9957,47.9,37,f,INDIVIDUAL,5,0,"86685 Green Station Suite 535
Stewartfort, MD 05113"
8450, 36 months,18.84,309.07,E,E2,,,OWN,48000,Verified,May-15,Charged Off,debt_consolidation,Debt consolidation,34.68,Jul-00,12,0,7531,26.9,34,f,INDIVIDUAL,8,0,"981 Daniel Groves
Anthonyberg, MO 70466"
10000, 36 months,7.9,312.91,A,A4,Claims Specialist,6 years,RENT,60000,Source Verified,May-14,Charged Off,credit_card,Credit card refinancing,18.56,Sep-01,10,0,15495,40.5,26,f,INDIVIDUAL,0,0,"10149 Jennifer Mission
Cohenton, PA 48052"
13000, 36 months,15.61,454.55,D,D1,Testing Consultant,9 years,RENT,65000,Source Verified,Jun-15,Fully Paid,debt_consolidation,Debt consolidation,17.45,Sep-05,8,0,28981,82.3,37,f,INDIVIDUAL,1,0,"6309 Lyons View Suite 328
West Lauramouth, VA 48052"
12000, 36 months,9.71,385.58,B,B1,SA Comunale,2 years,MORTGAGE,47582,Source Verified,Aug-13,Fully Paid,debt_consolidation,Consolidate,12.84,Nov-98,9,0,10088,34.9,18,f,INDIVIDUAL,3,0,"PSC 2238, Box 6623
APO AA 22690"
5725, 36 months,14.99,198.44,C,C5,Maintenance Technician,1 year,RENT,85000,Source Verified,Oct-14,Fully Paid,debt_consolidation,Debt consolidation,12.17,Jul-99,8,1,2338,34.9,35,w,INDIVIDUAL,4,1,"26510 Sharon Oval
Transide, MT 00813"
8000, 36 months,11.44,263.58,B,B4,Sale Account Manager,2 years,MORTGAGE,121000,Verified,Nov-14,Fully Paid,debt_consolidation,Debt consolidation,10.34,Nov-01,9,0,50182,99.4,16,f,INDIVIDUAL,4,0,"577 Shelton Park
Lake Caroline, ND 05113"
9600, 60 months,15.58,231.32,D,D3,Saint Albans Town Educational Center,10+ years,MORTGAGE,65000,Verified,Sep-10,Fully Paid,medical,IVF,18.74,Apr-88,18,0,16965,51.3,44,f,INDIVIDUAL,,0,"64408 Carolyn Walks Suite 391
New Kevinfort, GA 29597"
3825, 36 months,6.62,117.45,A,A2,Department of Defense,10+ years,MORTGAGE,96000,Verified,Apr-13,Fully Paid,debt_consolidation,Natural gas upgrade,9.83,Oct-94,5,0,9053,60.4,23,f,INDIVIDUAL,2,0,"562 Miller Ridges
West Paulside, NM 30723"
17000, 36 months,5.32,511.96,A,A1,Development Officer,7 years,OWN,66000,Not Verified,Aug-15,Fully Paid,debt_consolidation,Debt consolidation,15.22,Sep-80,13,0,57011,40.6,17,w,INDIVIDUAL,3,0,"039 Diaz Walks Apt. 023
Anthonyport, UT 00813"
7625, 60 months,19.72,200.83,D,D5,Grand Crowne Resorts,2 years,RENT,32760,Verified,Apr-13,Charged Off,debt_consolidation,Debt Consolidation,27.36,Aug-01,14,0,6894,48.2,28,f,INDIVIDUAL,0,0,"8135 Poole Road
Harrellburgh, CO 93700"
7000, 36 months,13.33,236.98,C,C3,Underwriting Analyst,7 years,RENT,45300,Verified,Aug-15,Fully Paid,debt_consolidation,Debt consolidation,18.04,Oct-93,7,0,6598,57.4,9,f,INDIVIDUAL,1,0,"PSC 4946, Box 7787
APO AP 29597"
14400, 36 months,20.99,542.45,E,E4,MARKETING SALES REP,< 1 year,RENT,36000,Verified,Jan-15,Fully Paid,debt_consolidation,Debt consolidation,30.83,Dec-06,9,0,7974,81.4,16,w,INDIVIDUAL,0,0,"4274 Anthony Streets
East Rebeccaview, ME 70466"
4000, 36 months,17.99,144.59,D,D2,RECRUITING & RETENTION,10+ years,OWN,68000,Verified,Jul-16,Fully Paid,other,Other,24.68,Nov-04,14,0,11070,56.8,39,w,INDIVIDUAL,3,0,"71835 Tara Mews
Richardberg, MS 22690"
16200, 60 months,10.99,352.15,B,B2,Outside Sales CoManager,9 years,OWN,40000,Verified,Dec-13,Fully Paid,credit_card,Credit Card Refinance,12.54,Nov-95,4,0,12384,49.7,11,w,INDIVIDUAL,2,0,"552 Joshua Ridge
Lloydtown, NY 30723"
2400, 36 months,11.53,79.18,B,B5,,,RENT,19789,Verified,Sep-15,Fully Paid,credit_card,Credit card refinancing,17.01,Nov-78,5,1,1240,15.1,25,w,INDIVIDUAL,1,0,"5660 Craig Dale
Whiteborough, CT 00813"
10000, 36 months,8.19,314.25,A,A5,Teacher,7 years,RENT,66000,Not Verified,Nov-14,Charged Off,debt_consolidation,Debt consolidation,21.07,Sep-03,22,0,9711,36.4,55,w,INDIVIDUAL,0,0,"0793 Kaitlyn Lock Apt. 221
Lake Jonathan, KS 22690"
16800, 60 months,10.99,365.19,B,B4,Optometric Physician,8 years,OWN,98000,Not Verified,Jul-15,Fully Paid,debt_consolidation,Debt consolidation,10.62,Aug-99,7,0,17717,82.8,36,w,INDIVIDUAL,1,0,"482 Jason Turnpike Apt. 644
Peterside, AK 48052"
12000, 36 months,13.11,404.97,B,B4,Embry-Riddle Aero. Univ.,10+ years,MORTGAGE,61800,Not Verified,Dec-12,Fully Paid,credit_card,Pay off loan,24.49,Apr-96,20,0,12872,60.1,33,f,INDIVIDUAL,1,0,"94681 Lawrence Extensions Apt. 863
East Erik, MI 22690"
5000, 36 months,10.99,163.67,B,B2,Sonographer,10+ years,MORTGAGE,80000,Not Verified,May-14,Fully Paid,major_purchase,Major purchase,30.23,Oct-93,10,0,30124,56,21,w,INDIVIDUAL,6,0,"98069 Parker Circles
Wardville, SD 30723"
18000, 36 months,11.14,590.5,B,B2,Express Transmissions,4 years,MORTGAGE,95000,Verified,Feb-13,Fully Paid,debt_consolidation,Debt Consolidation,13.97,Oct-96,13,0,34975,62.9,29,w,INDIVIDUAL,3,0,"839 Cynthia Common Suite 675
West Maryfort, RI 30723"
10000, 36 months,13.11,337.47,B,B4,Labor Ready,6 years,MORTGAGE,50000,Verified,May-13,Fully Paid,credit_card,Relief,15.65,Dec-90,15,1,13619,71.5,31,f,INDIVIDUAL,3,1,"07559 Sarah Heights Suite 724
Margaretland, IN 22690"
3000, 36 months,12.29,100.06,C,C1,supervisor,10+ years,MORTGAGE,45000,Not Verified,Feb-15,Charged Off,debt_consolidation,Debt consolidation,18.29,Aug-95,9,0,6482,29.3,20,f,INDIVIDUAL,1,0,"71003 Karen Extension
Fergusonburgh, NM 86630"
6400, 60 months,23.1,180.79,E,E4,Manager In Plant Support,5 years,OWN,103000,Verified,Nov-13,Fully Paid,debt_consolidation,Debt consolidation,12.87,Jun-96,9,0,25098,90.6,18,f,INDIVIDUAL,3,0,"89286 Lewis Haven Suite 866
Nicoleborough, VT 48052"
6000, 36 months,8.18,188.52,B,B1,Director,9 years,MORTGAGE,70000,Source Verified,Oct-15,Fully Paid,debt_consolidation,Debt consolidation,20.18,Feb-02,10,1,2012,15.2,24,w,INDIVIDUAL,1,1,"52916 Isaiah Gateway
East Leahberg, NJ 30723"
5000, 36 months,15.31,174.09,C,C2,Fastaff,7 years,MORTGAGE,115000,Not Verified,Dec-12,Fully Paid,debt_consolidation,Debt consolidation,24.59,Apr-91,13,0,50405,84.7,30,w,INDIVIDUAL,3,0,"6686 Dennis Springs Suite 962
Robertfort, IN 22690"
16000, 60 months,14.49,376.37,C,C4,Contracts and Grants Analyst,3 years,MORTGAGE,64800,Source Verified,Aug-14,Fully Paid,credit_card,Credit card refinancing,21.07,Dec-09,16,0,11471,45.3,19,w,INDIVIDUAL,1,0,"841 Larry Ridges Suite 580
East Nicole, WA 05113"
16000, 36 months,11.14,524.89,B,B2,Simmons,10+ years,MORTGAGE,105000,Verified,Feb-13,Fully Paid,debt_consolidation,Debt Consilidation,11.2,Sep-01,7,0,8837,42.1,25,w,INDIVIDUAL,7,0,"8052 Rita Drive Suite 381
Hunterland, ID 05113"
14800, 36 months,12.99,498.6,B,B4,OPERATOR,3 years,RENT,48000,Verified,Oct-13,Fully Paid,debt_consolidation,debt consolidation,29,May-05,8,0,12894,87.1,11,f,INDIVIDUAL,0,0,"3296 Bailey Highway
East Brianbury, FL 48052"
8400, 36 months,11.49,276.96,B,B5,Area Coordinator,1 year,OWN,27000,Source Verified,Nov-15,Charged Off,major_purchase,Major purchase,7.6,Oct-09,12,1,5203,21.3,16,w,INDIVIDUAL,0,1,"38537 Cruz Mill Apt. 674
West Jacquelinefort, IN 86630"
18450, 60 months,25.8,550.22,G,G1,Supervision,10+ years,MORTGAGE,55000,Source Verified,Feb-15,Fully Paid,debt_consolidation,Debt consolidation,24.94,Jul-01,9,0,5233,32.9,47,f,INDIVIDUAL,5,0,"98600 Shaw Field Apt. 165
North Thomasstad, MI 29597"
8000, 36 months,18.75,292.24,D,D3,Usps,10+ years,MORTGAGE,72000,Source Verified,Dec-12,Fully Paid,debt_consolidation,Get out of debt,27.82,Oct-91,22,0,30518,93.9,39,f,INDIVIDUAL,2,0,"075 Todd Streets
New Davidborough, ME 00813"
28000, 60 months,15.61,675.12,C,C4,Software Support Engineer,10+ years,MORTGAGE,108000,Source Verified,Jan-14,Fully Paid,credit_card,The Great Payoff,22.6,Oct-97,17,0,18888,45.1,27,f,INDIVIDUAL,1,0,"91125 William Wells Apt. 112
North Deborah, IA 30723"
21000, 60 months,11.14,458.06,B,B2,,10+ years,MORTGAGE,365000,Not Verified,Apr-13,Charged Off,debt_consolidation,debt consolidation,12.08,Jul-74,19,0,49568,75.2,44,f,INDIVIDUAL,3,0,"934 Dawn Trail Suite 630
South Angelaland, CO 22690"
18000, 36 months,18.25,653.01,D,D3,,,RENT,45240,Verified,Jun-12,Fully Paid,debt_consolidation,pay off credit cards and auto loans,20.45,Mar-03,6,0,7211,65.6,20,f,INDIVIDUAL,0,0,"23935 Jaime Via Suite 243
South Sheilaberg, AZ 29597"
23850, 60 months,18.75,615.41,D,D3,Hyatt Regency Chesapeake Bay ,4 years,RENT,60000,Verified,Aug-12,Charged Off,debt_consolidation,Loan 2 ,33.54,Nov-98,10,0,13421,59.9,25,f,INDIVIDUAL,0,0,"6913 Wagner Springs
Port Dawnland, NM 48052"
14375, 36 months,15.31,500.5,C,C4,Teacher,10+ years,RENT,40000,Source Verified,Apr-14,Fully Paid,debt_consolidation,Debt consolidation,20.43,Aug-96,9,0,13428,98,23,w,INDIVIDUAL,2,0,"0649 Hines Terrace Apt. 433
Bonniefort, CT 30723"
12000, 36 months,12.12,399.26,B,B3,Synovus Financial,7 years,MORTGAGE,52000,Verified,Sep-12,Fully Paid,debt_consolidation,Debt Consolidation,32.38,Sep-01,7,0,9534,77.5,28,f,INDIVIDUAL,3,0,"286 Bishop Trail Suite 997
Gregoryview, CT 29597"
6000, 36 months,13.99,205.04,C,C4,Office Manager,8 years,MORTGAGE,55000,Source Verified,Apr-15,Fully Paid,other,Other,20.12,Dec-02,13,0,6115,28.8,18,f,INDIVIDUAL,1,0,"883 Frye Streets
Christinestad, AL 29597"
10000, 60 months,17.57,251.61,D,D4,,,MORTGAGE,75000,Verified,Aug-15,Fully Paid,home_improvement,Home improvement,27.92,Dec-03,14,0,29469,67.6,30,f,INDIVIDUAL,5,0,"USS Reed
FPO AE 00813"
3000, 36 months,15.59,104.87,C,C5,Project Manager ,10+ years,MORTGAGE,86000,Source Verified,Oct-16,Fully Paid,home_improvement,Home improvement,8.22,Feb-99,6,0,13629,58,17,f,INDIVIDUAL,2,0,"6500 Day Camp Apt. 417
Marychester, IL 00813"
7200, 36 months,11.14,236.2,B,B2,Florida Home Builders Assoc,< 1 year,RENT,60000,Verified,Jun-11,Fully Paid,debt_consolidation,Debt Consolidation,16.42,Dec-89,7,0,30723,61.9,28,f,INDIVIDUAL,,0,"3242 Edwards Stream Suite 655
Walshfort, CT 70466"
20000, 60 months,19.52,524.56,E,E2,Store Manager,10+ years,MORTGAGE,125000,Verified,Oct-14,Fully Paid,credit_card,Credit card refinancing,12.69,Nov-03,12,0,20264,75.6,18,w,INDIVIDUAL,3,0,"304 Jon Manors
Lake Emilymouth, DE 30723"
12000, 36 months,13.35,406.36,C,C2,SERVICE CENTER COORD,10+ years,RENT,53000,Not Verified,Sep-14,Charged Off,debt_consolidation,Debt consolidation,18.3,Aug-00,7,0,12462,81,25,f,INDIVIDUAL,0,0,"04131 Steven Hill
East Albert, ME 11650"
26950, 36 months,10.16,871.63,B,B1,Colonial Intermediate Unit #20,5 years,MORTGAGE,75000,Source Verified,Jan-13,Fully Paid,house,Replace second mortgage,14.27,Apr-91,14,0,11790,31.8,36,w,INDIVIDUAL,6,0,"89638 Harris Ridge
Baxterville, CA 05113"
35000, 36 months,16.78,1244.02,C,C5,MINT Magazine (owned by Gannett),8 years,RENT,130000,Source Verified,Aug-13,Charged Off,home_improvement,homeimprovement,12.01,Jun-99,9,0,20739,46.8,29,f,INDIVIDUAL,3,0,"43600 Dustin Route Apt. 939
Kennedybury, HI 86630"
9000, 36 months,6.03,273.92,A,A1,MAC Director,3 years,RENT,95000,Not Verified,Nov-14,Fully Paid,credit_card,Credit card refinancing,23.64,Aug-00,16,0,16328,19.6,39,w,INDIVIDUAL,0,0,"257 Steve Pike
Morriston, GA 30723"
9600, 36 months,14.65,331.15,C,C5,fire captain ,10+ years,MORTGAGE,90000,Verified,Oct-15,Fully Paid,debt_consolidation,Debt consolidation,23.4,Dec-99,11,0,12902,97,25,w,INDIVIDUAL,2,0,"PSC 3380, Box 7701
APO AE 30723"
10000, 36 months,18.75,365.3,D,D3,Us army,10+ years,RENT,60000,Source Verified,Jun-13,Fully Paid,debt_consolidation,Debt consolidation,28.46,Feb-99,11,0,34016,74.9,24,f,INDIVIDUAL,2,0,"868 Kyle Mills
Hallburgh, GA 48052"
6800, 36 months,10.65,221.5,B,B2,Internal Revenue Service,3 years,RENT,52852,Verified,Oct-11,Charged Off,debt_consolidation,Debt Consolidation,6.79,Apr-06,17,0,6893,24.5,18,f,INDIVIDUAL,,0,"PSC 0874, Box 7416
APO AP 30723"
22800, 60 months,21.99,629.59,E,E5,DETENTION SERGEANT ,10+ years,MORTGAGE,65280,Verified,Jan-15,Fully Paid,debt_consolidation,Debt consolidation,0.31,Dec-93,15,0,19752,57.4,25,f,INDIVIDUAL,2,0,"14839 Moore Stravenue
Pruitttown, OK 29597"
25000, 36 months,13.99,854.32,C,C4,truck driver,< 1 year,RENT,66000,Verified,Feb-15,Fully Paid,car,Car financing,5.75,Feb-05,7,0,11188,74.6,11,f,INDIVIDUAL,0,0,"7104 Morgan Islands Suite 353
Jessicaton, WY 70466"
9250, 36 months,7.62,288.25,A,A3,specs for less,6 years,RENT,33000,Source Verified,Jun-12,Fully Paid,debt_consolidation,my finding  the way,32.65,Jul-00,8,0,6506,27.6,18,f,INDIVIDUAL,0,0,"7344 Dennis Terrace Suite 503
North Laurenland, CT 48052"
1500, 36 months,11.44,49.43,B,B4,sanitation worker,10+ years,RENT,113000,Verified,Jan-15,Fully Paid,other,Other,4.6,Dec-00,8,0,7934,38.9,17,f,INDIVIDUAL,0,0,"79796 Jeremy Hollow Apt. 158
Priceshire, CT 22690"
12250, 36 months,15.8,429.47,C,C3,garden city inc dba matrix casino,4 years,RENT,35000,Verified,Aug-12,Fully Paid,small_business,"fast loan ever, simple and easy.",8.35,Dec-01,10,0,16659,56.7,23,f,INDIVIDUAL,0,0,"3827 Elizabeth Shore
Nathanbury, RI 00813"
7200, 36 months,21.48,273.04,E,E2,,,OWN,22800,Verified,Dec-13,Charged Off,home_improvement,project me,23.68,Apr-88,6,0,2803,17.6,14,w,INDIVIDUAL,3,0,"PSC 8242, Box 9672
APO AE 48052"
11000, 36 months,7.89,344.15,A,A5,Collision Estimator,6 years,OWN,45000,Source Verified,Feb-16,Fully Paid,debt_consolidation,Debt consolidation,20.81,Feb-08,11,0,10697,77.5,17,w,INDIVIDUAL,0,0,"275 Delgado Island
East Jessicamouth, WY 30723"
12000, 60 months,14.33,281.28,C,C5,Assistant Manager,3 years,RENT,40000,Source Verified,Nov-15,Fully Paid,credit_card,Credit card refinancing,6.44,Feb-07,5,0,7671,60.4,11,w,INDIVIDUAL,0,0,"19883 Graves Run Suite 076
Conwayhaven, CA 29597"
10000, 36 months,14.31,343.29,C,C4,Senior,1 year,RENT,95000,Verified,Jan-15,Fully Paid,debt_consolidation,Debt consolidation,27.09,Jul-04,12,0,15989,51.4,20,f,INDIVIDUAL,0,0,"5618 Andrews Mission
Jenniferfurt, OK 22690"
5000, 36 months,13.99,170.87,C,C4,Merchandise Manager,< 1 year,RENT,45000,Not Verified,May-15,Charged Off,debt_consolidation,Debt consolidation,5.31,Aug-00,6,0,3723,24.8,13,f,INDIVIDUAL,3,0,"2698 Ryan Green
Munozmouth, OH 22690"
16200, 60 months,27.88,503.23,G,G3,Senior research lead,7 years,MORTGAGE,45000,Verified,Oct-15,Charged Off,debt_consolidation,Debt consolidation,20.99,Jan-07,13,0,16896,61.7,23,f,INDIVIDUAL,3,0,"558 Jennifer Summit Apt. 735
Morganfurt, KS 30723"
17975, 36 months,10.15,581.27,B,B2,Assistant property manager,2 years,RENT,40000,Not Verified,May-14,Fully Paid,major_purchase,Major purchase,26.19,Feb-97,11,0,8093,21.6,14,f,INDIVIDUAL,0,0,"091 Pamela Locks Apt. 815
Erinton, SC 48052"
18000, 36 months,11.14,590.5,B,B2,Americantours Intl,10+ years,MORTGAGE,68000,Verified,Apr-13,Fully Paid,credit_card,A better future ,23.93,Apr-95,12,0,14421,62.7,22,w,INDIVIDUAL,1,0,"14903 Villarreal Pines
Zacharyport, WA 70466"
6000, 36 months,9.99,193.58,B,B3,Financial Analyst,10+ years,OWN,72500,Not Verified,Sep-15,Fully Paid,other,Other,27,Aug-89,6,0,9819,54.5,20,f,INDIVIDUAL,1,0,"68680 Gina Spring
Joyceview, SC 48052"
28000, 36 months,6.24,854.87,A,A2,Financial Consultant,3 years,OWN,200000,Not Verified,May-15,Fully Paid,credit_card,Credit card refinancing,11.42,Oct-02,12,0,60596,47.2,27,w,INDIVIDUAL,6,0,"742 Christopher Falls Suite 643
Port Brittanyside, NM 00813"
16000, 60 months,24.08,461.04,F,F2,Licensed Clinical Social worker,10+ years,RENT,98000,Verified,Oct-14,Fully Paid,debt_consolidation,Debt consolidation,9.39,Feb-93,7,0,14669,77.2,18,w,INDIVIDUAL,0,0,"45778 Alexandra Point Suite 109
Calderonmouth, MA 48052"
35000, 36 months,14.33,1201.84,C,C2,Cvs pharmacy,9 years,RENT,130000,Verified,Jul-13,Fully Paid,house,New home India,13.25,Sep-02,12,0,6967,58.1,35,w,INDIVIDUAL,2,0,"501 Calvin Trail Apt. 253
Port Barbara, DC 70466"
25000, 36 months,7.49,777.55,A,A4,Chief Operations Supervisor,10+ years,RENT,100000,Verified,Dec-14,Charged Off,debt_consolidation,Debt consolidation,6.89,Feb-97,4,0,440,14.2,14,f,INDIVIDUAL,0,0,"66803 Clayton River
Christopherville, ND 70466"
20000, 60 months,22.99,563.7,F,F1,Electrician ,< 1 year,MORTGAGE,105000,Source Verified,May-15,Fully Paid,debt_consolidation,Debt consolidation,15.43,Sep-08,14,0,11546,36.7,19,w,INDIVIDUAL,3,0,"860 Carter Landing Suite 612
East Jeffreybury, WA 29597"
15000, 36 months,10.64,488.53,B,B2,Artex Inc.,4 years,MORTGAGE,63000,Verified,Aug-13,Fully Paid,debt_consolidation,see end of payments,17.37,Aug-88,5,1,5053,51.6,11,f,INDIVIDUAL,0,1,"56368 Peters Street Suite 465
New Danielmouth, MS 22690"
9200, 36 months,18.25,333.76,E,E1,Owner,< 1 year,MORTGAGE,23000,Verified,Sep-15,Fully Paid,debt_consolidation,Debt consolidation,23.22,Jun-94,8,0,22507,41.4,16,f,INDIVIDUAL,2,0,"Unit 0546 Box 8335
DPO AE 30723"
3500, 36 months,10.65,114.01,B,B2,IBM,10+ years,MORTGAGE,175000,Verified,Dec-11,Charged Off,medical,Medical Bills and Urgent Appliance Probs,16.49,Aug-91,18,0,54039,63.7,54,f,INDIVIDUAL,,0,"USNV Browning
FPO AA 11650"
10200, 36 months,8.99,324.31,B,B1,Logistics officer,10+ years,MORTGAGE,101500,Not Verified,Aug-16,Fully Paid,home_improvement,Home improvement,21.85,Feb-88,9,0,73399,24.5,17,w,INDIVIDUAL,5,0,"09932 Valdez Mills
East Audreyview, CT 00813"
10000, 36 months,14.33,343.39,C,C1,R.I hospitol,10+ years,MORTGAGE,42000,Not Verified,May-13,Fully Paid,credit_card,Credit card refinancing,8.69,Jul-95,9,0,10488,66,13,f,INDIVIDUAL,0,0,"724 Griffin Village
Port Elizabeth, IL 70466"
